value,var,ver,pft,param,time
0.17856756,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,103
0.043449495,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,103
0.118091345,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,103
0.13383438,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,103
0.07142001,IND,No recruitement,evergreen temperate conifer,Low RDI,103
0.39769375,IND,No recruitement,evergreen temperate conifer,high RDI,103
0.08993918,IND,Recruitement,evergreen temperate conifer,Low RDI,103
0.20078778,IND,No recruitement,deciduous temperate broadleaved,Low RDI,103
0.06035896,IND,No recruitement,deciduous temperate broadleaved,high RDI,103
0.08016572,IND,Recruitement,deciduous temperate broadleaved,Low RDI,103
0.47042388,RDI,No recruitement,evergreen temperate conifer,Low RDI,104
0.5759811,RDI,No recruitement,evergreen temperate conifer,high RDI,104
0.4744953,RDI,Recruitement,evergreen temperate conifer,Low RDI,104
0.24999408,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,104
0.20519505,RDI,No recruitement,deciduous temperate broadleaved,high RDI,104
0.4737522,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,104
24.67754,BA,No recruitement,evergreen temperate conifer,Low RDI,104
23.848925,BA,No recruitement,evergreen temperate conifer,high RDI,104
23.545069,BA,Recruitement,evergreen temperate conifer,Low RDI,104
3.694202,BA,No recruitement,deciduous temperate broadleaved,Low RDI,104
4.93247,BA,No recruitement,deciduous temperate broadleaved,high RDI,104
11.898015,BA,Recruitement,deciduous temperate broadleaved,Low RDI,104
0.2290904,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,104
0.0874182,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,104
0.1826656,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,104
0.048344687,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,104
0.12615176,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,104
0.13752739,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,104
0.059866715,IND,No recruitement,evergreen temperate conifer,Low RDI,104
0.3973119,IND,No recruitement,evergreen temperate conifer,high RDI,104
0.08983807,IND,Recruitement,evergreen temperate conifer,Low RDI,104
0.20102301,IND,No recruitement,deciduous temperate broadleaved,Low RDI,104
0.03942936,IND,No recruitement,deciduous temperate broadleaved,high RDI,104
0.08004988,IND,Recruitement,deciduous temperate broadleaved,Low RDI,104
0.4919225,RDI,No recruitement,evergreen temperate conifer,Low RDI,105
0.59862524,RDI,No recruitement,evergreen temperate conifer,high RDI,105
0.49160278,RDI,Recruitement,evergreen temperate conifer,Low RDI,105
0.27534226,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,105
0.22989444,RDI,No recruitement,deciduous temperate broadleaved,high RDI,105
0.4128483,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,105
25.823553,BA,No recruitement,evergreen temperate conifer,Low RDI,105
24.923962,BA,No recruitement,evergreen temperate conifer,high RDI,105
24.519049,BA,Recruitement,evergreen temperate conifer,Low RDI,105
4.2015357,BA,No recruitement,deciduous temperate broadleaved,Low RDI,105
5.745696,BA,No recruitement,deciduous temperate broadleaved,high RDI,105
10.5536375,BA,Recruitement,deciduous temperate broadleaved,Low RDI,105
0.22975782,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,105
0.089410566,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,105
0.18651377,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,105
0.051538795,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,105
0.13622242,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,105
0.14252312,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,105
0.062284287,IND,No recruitement,evergreen temperate conifer,Low RDI,105
0.3969289,IND,No recruitement,evergreen temperate conifer,high RDI,105
0.08973529,IND,Recruitement,evergreen temperate conifer,Low RDI,105
0.20128393,IND,No recruitement,deciduous temperate broadleaved,Low RDI,105
0.03939149,IND,No recruitement,deciduous temperate broadleaved,high RDI,105
0.066138245,IND,Recruitement,deciduous temperate broadleaved,Low RDI,105
0.51271707,RDI,No recruitement,evergreen temperate conifer,Low RDI,106
0.62010026,RDI,No recruitement,evergreen temperate conifer,high RDI,106
0.50713277,RDI,Recruitement,evergreen temperate conifer,Low RDI,106
0.21109474,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,106
0.25159943,RDI,No recruitement,deciduous temperate broadleaved,high RDI,106
0.4330053,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,106
26.940632,BA,No recruitement,evergreen temperate conifer,Low RDI,106
25.949226,BA,No recruitement,evergreen temperate conifer,high RDI,106
25.43147,BA,Recruitement,evergreen temperate conifer,Low RDI,106
3.3904278,BA,No recruitement,deciduous temperate broadleaved,Low RDI,106
6.4849987,BA,No recruitement,deciduous temperate broadleaved,high RDI,106
11.253186,BA,Recruitement,deciduous temperate broadleaved,Low RDI,106
0.23064399,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,106
0.09127575,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,106
0.19009699,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,106
0.05726855,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,106
0.14481652,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,106
0.14724617,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,106
0.06448042,IND,No recruitement,evergreen temperate conifer,Low RDI,106
0.39654484,IND,No recruitement,evergreen temperate conifer,high RDI,106
0.08954205,IND,Recruitement,evergreen temperate conifer,Low RDI,106
0.13396178,IND,No recruitement,deciduous temperate broadleaved,Low RDI,106
0.039353535,IND,No recruitement,deciduous temperate broadleaved,high RDI,106
0.06607409,IND,Recruitement,deciduous temperate broadleaved,Low RDI,106
0.5324357,RDI,No recruitement,evergreen temperate conifer,Low RDI,107
0.6400108,RDI,No recruitement,evergreen temperate conifer,high RDI,107
0.3765091,RDI,Recruitement,evergreen temperate conifer,Low RDI,107
0.22775461,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,107
0.26646605,RDI,No recruitement,deciduous temperate broadleaved,high RDI,107
0.45359018,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,107
28.004854,BA,No recruitement,evergreen temperate conifer,Low RDI,107
26.934992,BA,No recruitement,evergreen temperate conifer,high RDI,107
19.272938,BA,Recruitement,evergreen temperate conifer,Low RDI,107
3.9196503,BA,No recruitement,deciduous temperate broadleaved,Low RDI,107
7.0049367,BA,No recruitement,deciduous temperate broadleaved,high RDI,107
11.979728,BA,Recruitement,deciduous temperate broadleaved,Low RDI,107
0.23159002,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,107
0.093053035,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,107
0.20729844,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,107
0.065198965,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,107
0.1506019,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,107
0.15199906,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,107
0.066481434,IND,No recruitement,evergreen temperate conifer,Low RDI,107
0.39571354,IND,No recruitement,evergreen temperate conifer,high RDI,107
0.05709516,IND,Recruitement,evergreen temperate conifer,Low RDI,107
0.117153205,IND,No recruitement,deciduous temperate broadleaved,Low RDI,107
0.03931564,IND,No recruitement,deciduous temperate broadleaved,high RDI,107
0.06600995,IND,Recruitement,deciduous temperate broadleaved,Low RDI,107
0.55119497,RDI,No recruitement,evergreen temperate conifer,Low RDI,108
0.4403176,RDI,No recruitement,evergreen temperate conifer,high RDI,108
0.39622244,RDI,Recruitement,evergreen temperate conifer,Low RDI,108
0.258876,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,108
0.28080398,RDI,No recruitement,deciduous temperate broadleaved,high RDI,108
0.46976835,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,108
29.020838,BA,No recruitement,evergreen temperate conifer,Low RDI,108
18.922237,BA,No recruitement,evergreen temperate conifer,high RDI,108
20.430573,BA,Recruitement,evergreen temperate conifer,Low RDI,108
4.6461287,BA,No recruitement,deciduous temperate broadleaved,Low RDI,108
7.5254846,BA,No recruitement,deciduous temperate broadleaved,high RDI,108
12.566822,BA,Recruitement,deciduous temperate broadleaved,Low RDI,108
0.23254418,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,108
0.10167204,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,108
0.21355326,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,108
0.070936464,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,108
0.156174,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,108
0.15576056,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,108
0.06832924,IND,No recruitement,evergreen temperate conifer,Low RDI,108
0.2329901,IND,No recruitement,evergreen temperate conifer,high RDI,108
0.057031795,IND,Recruitement,evergreen temperate conifer,Low RDI,108
0.11746933,IND,No recruitement,deciduous temperate broadleaved,Low RDI,108
0.039244886,IND,No recruitement,deciduous temperate broadleaved,high RDI,108
0.06591684,IND,Recruitement,deciduous temperate broadleaved,Low RDI,108
0.5696125,RDI,No recruitement,evergreen temperate conifer,Low RDI,109
0.4721833,RDI,No recruitement,evergreen temperate conifer,high RDI,109
0.41570058,RDI,Recruitement,evergreen temperate conifer,Low RDI,109
0.20717964,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,109
0.2118731,RDI,No recruitement,deciduous temperate broadleaved,high RDI,109
0.41318545,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,109
30.02379,BA,No recruitement,evergreen temperate conifer,Low RDI,109
20.493486,BA,No recruitement,evergreen temperate conifer,high RDI,109
21.58274,BA,Recruitement,evergreen temperate conifer,Low RDI,109
3.873148,BA,No recruitement,deciduous temperate broadleaved,Low RDI,109
5.8364496,BA,No recruitement,deciduous temperate broadleaved,high RDI,109
11.227248,BA,Recruitement,deciduous temperate broadleaved,Low RDI,109
0.23359595,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,109
0.105863445,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,109
0.21961968,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,109
0.077187546,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,109
0.16506623,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,109
0.16075285,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,109
0.070055656,IND,No recruitement,evergreen temperate conifer,Low RDI,109
0.23276748,IND,No recruitement,evergreen temperate conifer,high RDI,109
0.05696695,IND,Recruitement,evergreen temperate conifer,Low RDI,109
0.08383833,IND,No recruitement,deciduous temperate broadleaved,Low RDI,109
0.02725825,IND,No recruitement,deciduous temperate broadleaved,high RDI,109
0.055308655,IND,Recruitement,deciduous temperate broadleaved,Low RDI,109
0.58748144,RDI,No recruitement,evergreen temperate conifer,Low RDI,110
0.5031344,RDI,No recruitement,evergreen temperate conifer,high RDI,110
0.43345726,RDI,Recruitement,evergreen temperate conifer,Low RDI,110
0.21740524,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,110
0.23135144,RDI,No recruitement,deciduous temperate broadleaved,high RDI,110
0.43171734,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,110
31.000711,BA,No recruitement,evergreen temperate conifer,Low RDI,110
22.03445,BA,No recruitement,evergreen temperate conifer,high RDI,110
22.640333,BA,Recruitement,evergreen temperate conifer,Low RDI,110
4.3023744,BA,No recruitement,deciduous temperate broadleaved,Low RDI,110
6.568499,BA,No recruitement,deciduous temperate broadleaved,high RDI,110
11.910854,BA,Recruitement,deciduous temperate broadleaved,Low RDI,110
0.23467523,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,110
0.10982717,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,110
0.22507073,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,110
0.08588477,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,110
0.17519987,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,110
0.16565749,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,110
0.07167152,IND,No recruitement,evergreen temperate conifer,Low RDI,110
0.2325436,IND,No recruitement,evergreen temperate conifer,high RDI,110
0.056900643,IND,Recruitement,evergreen temperate conifer,Low RDI,110
0.07412749,IND,No recruitement,deciduous temperate broadleaved,Low RDI,110
0.027232006,IND,No recruitement,deciduous temperate broadleaved,high RDI,110
0.05525495,IND,Recruitement,deciduous temperate broadleaved,Low RDI,110
0.463875,RDI,No recruitement,evergreen temperate conifer,Low RDI,111
0.53070647,RDI,No recruitement,evergreen temperate conifer,high RDI,111
0.4494072,RDI,Recruitement,evergreen temperate conifer,Low RDI,111
0.24660988,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,111
0.24972914,RDI,No recruitement,deciduous temperate broadleaved,high RDI,111
0.45042932,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,111
24.551048,BA,No recruitement,evergreen temperate conifer,Low RDI,111
23.419012,BA,No recruitement,evergreen temperate conifer,high RDI,111
23.59632,BA,Recruitement,evergreen temperate conifer,Low RDI,111
5.0823083,BA,No recruitement,deciduous temperate broadleaved,Low RDI,111
7.2786508,BA,No recruitement,deciduous temperate broadleaved,high RDI,111
12.611751,BA,Recruitement,deciduous temperate broadleaved,Low RDI,111
0.23671646,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,111
0.11328365,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,111
0.22991213,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,111
0.09315713,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,111
0.18453437,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,111
0.17054611,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,111
0.0557386,IND,No recruitement,evergreen temperate conifer,Low RDI,111
0.23231816,IND,No recruitement,evergreen temperate conifer,high RDI,111
0.056832936,IND,Recruitement,evergreen temperate conifer,Low RDI,111
0.07450911,IND,No recruitement,deciduous temperate broadleaved,Low RDI,111
0.027205678,IND,No recruitement,deciduous temperate broadleaved,high RDI,111
0.05520125,IND,Recruitement,deciduous temperate broadleaved,Low RDI,111
0.48556226,RDI,No recruitement,evergreen temperate conifer,Low RDI,112
0.5544213,RDI,No recruitement,evergreen temperate conifer,high RDI,112
0.46464652,RDI,Recruitement,evergreen temperate conifer,Low RDI,112
0.26635894,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,112
0.26264057,RDI,No recruitement,deciduous temperate broadleaved,high RDI,112
0.46590742,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,112
25.682524,BA,No recruitement,evergreen temperate conifer,Low RDI,112
24.618803,BA,No recruitement,evergreen temperate conifer,high RDI,112
24.51476,BA,Recruitement,evergreen temperate conifer,Low RDI,112
5.623667,BA,No recruitement,deciduous temperate broadleaved,Low RDI,112
7.7891865,BA,No recruitement,deciduous temperate broadleaved,high RDI,112
13.19994,BA,Recruitement,deciduous temperate broadleaved,Low RDI,112
0.23692101,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,112
0.11620851,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,112
0.23448727,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,112
0.097757414,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,112
0.19100481,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,112
0.17456615,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,112
0.058255315,IND,No recruitement,evergreen temperate conifer,Low RDI,112
0.23209111,IND,No recruitement,evergreen temperate conifer,high RDI,112
0.05676386,IND,Recruitement,evergreen temperate conifer,Low RDI,112
0.07490181,IND,No recruitement,deciduous temperate broadleaved,Low RDI,112
0.027179413,IND,No recruitement,deciduous temperate broadleaved,high RDI,112
0.055147562,IND,Recruitement,deciduous temperate broadleaved,Low RDI,112
0.5072287,RDI,No recruitement,evergreen temperate conifer,Low RDI,113
0.5760196,RDI,No recruitement,evergreen temperate conifer,high RDI,113
0.47953084,RDI,Recruitement,evergreen temperate conifer,Low RDI,113
0.2152656,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,113
