value,var,ver,pft,param,time
0.10290997,IND,No recruitement,deciduous temperate broadleaved,Low RDI,49
0.09183614,IND,No recruitement,deciduous temperate broadleaved,high RDI,49
0.15798938,IND,Recruitement,deciduous temperate broadleaved,Low RDI,49
0.5490288,RDI,No recruitement,evergreen temperate conifer,Low RDI,50
0.5421681,RDI,No recruitement,evergreen temperate conifer,high RDI,50
0.42010862,RDI,Recruitement,evergreen temperate conifer,Low RDI,50
0.6442152,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,50
0.5827549,RDI,No recruitement,deciduous temperate broadleaved,high RDI,50
0.7663136,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,50
25.306725,BA,No recruitement,evergreen temperate conifer,Low RDI,50
25.347082,BA,No recruitement,evergreen temperate conifer,high RDI,50
19.285105,BA,Recruitement,evergreen temperate conifer,Low RDI,50
16.465923,BA,No recruitement,deciduous temperate broadleaved,Low RDI,50
14.984581,BA,No recruitement,deciduous temperate broadleaved,high RDI,50
17.983536,BA,Recruitement,deciduous temperate broadleaved,Low RDI,50
0.13496011,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,50
0.14333142,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,50
0.13304527,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,50
0.14251214,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,50
0.1441986,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,50
0.1204436,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,50
0.1768042,IND,No recruitement,evergreen temperate conifer,Low RDI,50
0.15708683,IND,No recruitement,evergreen temperate conifer,high RDI,50
0.13870388,IND,Recruitement,evergreen temperate conifer,Low RDI,50
0.10322027,IND,No recruitement,deciduous temperate broadleaved,Low RDI,50
0.09174637,IND,No recruitement,deciduous temperate broadleaved,high RDI,50
0.15783451,IND,Recruitement,deciduous temperate broadleaved,Low RDI,50
0.43306547,RDI,No recruitement,evergreen temperate conifer,Low RDI,51
0.5550917,RDI,No recruitement,evergreen temperate conifer,high RDI,51
0.4379459,RDI,Recruitement,evergreen temperate conifer,Low RDI,51
0.66179633,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,51
0.6022683,RDI,No recruitement,deciduous temperate broadleaved,high RDI,51
0.78561795,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,51
20.309303,BA,No recruitement,evergreen temperate conifer,Low RDI,51
26.04177,BA,No recruitement,evergreen temperate conifer,high RDI,51
20.224396,BA,Recruitement,evergreen temperate conifer,Low RDI,51
17.053211,BA,No recruitement,deciduous temperate broadleaved,Low RDI,51
15.665728,BA,No recruitement,deciduous temperate broadleaved,high RDI,51
18.614933,BA,Recruitement,deciduous temperate broadleaved,Low RDI,51
0.14514983,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,51
0.14537768,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,51
0.13632269,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,51
0.14481577,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,51
0.14751464,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,51
0.12260016,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,51
0.122728154,IND,No recruitement,evergreen temperate conifer,Low RDI,51
0.15688106,IND,No recruitement,evergreen temperate conifer,high RDI,51
0.13855048,IND,Recruitement,evergreen temperate conifer,Low RDI,51
0.10353049,IND,No recruitement,deciduous temperate broadleaved,Low RDI,51
0.0916559,IND,No recruitement,deciduous temperate broadleaved,high RDI,51
0.15758091,IND,Recruitement,deciduous temperate broadleaved,Low RDI,51
0.44999856,RDI,No recruitement,evergreen temperate conifer,Low RDI,52
0.56744516,RDI,No recruitement,evergreen temperate conifer,high RDI,52
0.45497277,RDI,Recruitement,evergreen temperate conifer,Low RDI,52
0.6798001,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,52
0.6202373,RDI,No recruitement,deciduous temperate broadleaved,high RDI,52
0.6339897,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,52
21.177315,BA,No recruitement,evergreen temperate conifer,Low RDI,52
26.727398,BA,No recruitement,evergreen temperate conifer,high RDI,52
21.126421,BA,Recruitement,evergreen temperate conifer,Low RDI,52
17.674553,BA,No recruitement,deciduous temperate broadleaved,Low RDI,52
16.300652,BA,No recruitement,deciduous temperate broadleaved,high RDI,52
15.228795,BA,Recruitement,deciduous temperate broadleaved,Low RDI,52
0.14723171,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,52
0.14739993,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,52
0.1394095,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,52
0.1472085,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,52
0.15054742,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,52
0.12608305,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,52
0.12438045,IND,No recruitement,evergreen temperate conifer,Low RDI,52
0.15654615,IND,No recruitement,evergreen temperate conifer,high RDI,52
0.1383944,IND,Recruitement,evergreen temperate conifer,Low RDI,52
0.103777,IND,No recruitement,deciduous temperate broadleaved,Low RDI,52
0.09156641,IND,No recruitement,deciduous temperate broadleaved,high RDI,52
0.12195506,IND,Recruitement,deciduous temperate broadleaved,Low RDI,52
0.4668619,RDI,No recruitement,evergreen temperate conifer,Low RDI,53
0.4520245,RDI,No recruitement,evergreen temperate conifer,high RDI,53
0.4709853,RDI,Recruitement,evergreen temperate conifer,Low RDI,53
0.5492757,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,53
0.6366201,RDI,No recruitement,deciduous temperate broadleaved,high RDI,53
0.6565131,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,53
22.046675,BA,No recruitement,evergreen temperate conifer,Low RDI,53
21.65085,BA,No recruitement,evergreen temperate conifer,high RDI,53
21.9796,BA,Recruitement,evergreen temperate conifer,Low RDI,53
14.448676,BA,No recruitement,deciduous temperate broadleaved,Low RDI,53
16.885553,BA,No recruitement,deciduous temperate broadleaved,high RDI,53
15.9628935,BA,Recruitement,deciduous temperate broadleaved,Low RDI,53
0.14931014,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,53
0.15818153,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,53
0.14227867,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,53
0.15080476,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,53
0.1533028,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,53
0.12915455,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,53
0.12590705,IND,No recruitement,evergreen temperate conifer,Low RDI,53
0.110166326,IND,No recruitement,evergreen temperate conifer,high RDI,53
0.1382359,IND,Recruitement,evergreen temperate conifer,Low RDI,53
0.08088217,IND,No recruitement,deciduous temperate broadleaved,Low RDI,53
0.09147604,IND,No recruitement,deciduous temperate broadleaved,high RDI,53
0.121834554,IND,Recruitement,deciduous temperate broadleaved,Low RDI,53
0.48309925,RDI,No recruitement,evergreen temperate conifer,Low RDI,54
0.4662748,RDI,No recruitement,evergreen temperate conifer,high RDI,54
0.48654374,RDI,Recruitement,evergreen temperate conifer,Low RDI,54
0.57161367,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,54
0.65168434,RDI,No recruitement,deciduous temperate broadleaved,high RDI,54
0.6784524,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,54
22.88696,BA,No recruitement,evergreen temperate conifer,Low RDI,54
22.434538,BA,No recruitement,evergreen temperate conifer,high RDI,54
22.812881,BA,Recruitement,evergreen temperate conifer,Low RDI,54
15.221532,BA,No recruitement,deciduous temperate broadleaved,Low RDI,54
17.429045,BA,No recruitement,deciduous temperate broadleaved,high RDI,54
16.687365,BA,Recruitement,deciduous temperate broadleaved,Low RDI,54
0.15128063,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,54
0.16111848,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,54
0.14503565,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,54
0.15449183,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,54
0.15582532,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,54
0.13211668,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,54
0.12732437,IND,No recruitement,evergreen temperate conifer,Low RDI,54
0.11003032,IND,No recruitement,evergreen temperate conifer,high RDI,54
0.13807508,IND,Recruitement,evergreen temperate conifer,Low RDI,54
0.08119153,IND,No recruitement,deciduous temperate broadleaved,Low RDI,54
0.09138669,IND,No recruitement,deciduous temperate broadleaved,high RDI,54
0.121715695,IND,Recruitement,deciduous temperate broadleaved,Low RDI,54
0.4985877,RDI,No recruitement,evergreen temperate conifer,Low RDI,55
0.4805263,RDI,No recruitement,evergreen temperate conifer,high RDI,55
0.5013707,RDI,Recruitement,evergreen temperate conifer,Low RDI,55
0.58965456,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,55
0.66870236,RDI,No recruitement,deciduous temperate broadleaved,high RDI,55
0.6989042,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,55
23.690624,BA,No recruitement,evergreen temperate conifer,Low RDI,55
23.22195,BA,No recruitement,evergreen temperate conifer,high RDI,55
23.610943,BA,Recruitement,evergreen temperate conifer,Low RDI,55
15.848832,BA,No recruitement,deciduous temperate broadleaved,Low RDI,55
18.04754,BA,No recruitement,deciduous temperate broadleaved,high RDI,55
17.37048,BA,Recruitement,deciduous temperate broadleaved,Low RDI,55
0.15311253,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,55
0.1640249,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,55
0.1476385,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,55
0.15736371,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,55
0.15864556,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,55
0.13486202,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,55
0.12866116,IND,No recruitement,evergreen temperate conifer,Low RDI,55
0.109892264,IND,No recruitement,evergreen temperate conifer,high RDI,55
0.13791208,IND,Recruitement,evergreen temperate conifer,Low RDI,55
0.08148458,IND,No recruitement,deciduous temperate broadleaved,Low RDI,55
0.09129647,IND,No recruitement,deciduous temperate broadleaved,high RDI,55
0.12159542,IND,Recruitement,deciduous temperate broadleaved,Low RDI,55
0.5137609,RDI,No recruitement,evergreen temperate conifer,Low RDI,56
0.49433264,RDI,No recruitement,evergreen temperate conifer,high RDI,56
0.51548445,RDI,Recruitement,evergreen temperate conifer,Low RDI,56
0.6059708,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,56
0.68377596,RDI,No recruitement,deciduous temperate broadleaved,high RDI,56
0.717736,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,56
24.48038,BA,No recruitement,evergreen temperate conifer,Low RDI,56
23.988335,BA,No recruitement,evergreen temperate conifer,high RDI,56
24.374182,BA,Recruitement,evergreen temperate conifer,Low RDI,56
16.419094,BA,No recruitement,deciduous temperate broadleaved,Low RDI,56
18.615852,BA,No recruitement,deciduous temperate broadleaved,high RDI,56
18.006495,BA,Recruitement,deciduous temperate broadleaved,Low RDI,56
0.15487751,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,56
0.16681634,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,56
0.15009604,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,56
0.15988337,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,56
0.16120207,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,56
0.13737598,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,56
0.12993772,IND,No recruitement,evergreen temperate conifer,Low RDI,56
0.10975217,IND,No recruitement,evergreen temperate conifer,high RDI,56
0.13774703,IND,Recruitement,evergreen temperate conifer,Low RDI,56
0.08177761,IND,No recruitement,deciduous temperate broadleaved,Low RDI,56
0.09115346,IND,No recruitement,deciduous temperate broadleaved,high RDI,56
0.121476606,IND,Recruitement,deciduous temperate broadleaved,Low RDI,56
0.5284796,RDI,No recruitement,evergreen temperate conifer,Low RDI,57
0.5077625,RDI,No recruitement,evergreen temperate conifer,high RDI,57
0.5290329,RDI,Recruitement,evergreen temperate conifer,Low RDI,57
0.62589574,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,57
0.55543023,RDI,No recruitement,deciduous temperate broadleaved,high RDI,57
0.7371252,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,57
25.248302,BA,No recruitement,evergreen temperate conifer,Low RDI,57
24.73714,BA,No recruitement,evergreen temperate conifer,high RDI,57
25.11005,BA,Recruitement,evergreen temperate conifer,Low RDI,57
17.12254,BA,No recruitement,deciduous temperate broadleaved,Low RDI,57
15.295256,BA,No recruitement,deciduous temperate broadleaved,high RDI,57
18.667505,BA,Recruitement,deciduous temperate broadleaved,Low RDI,57
0.156553,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,57
0.16951013,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,57
0.15243785,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,57
0.16292956,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,57
0.16505386,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,57
0.13994431,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,57
0.13116135,IND,No recruitement,evergreen temperate conifer,Low RDI,57
0.10961008,IND,No recruitement,evergreen temperate conifer,high RDI,57
0.13758002,IND,Recruitement,evergreen temperate conifer,Low RDI,57
0.08211942,IND,No recruitement,deciduous temperate broadleaved,Low RDI,57
0.071478285,IND,No recruitement,deciduous temperate broadleaved,high RDI,57
0.121356614,IND,Recruitement,deciduous temperate broadleaved,Low RDI,57
0.5424774,RDI,No recruitement,evergreen temperate conifer,Low RDI,58
0.520859,RDI,No recruitement,evergreen temperate conifer,high RDI,58
0.5420554,RDI,Recruitement,evergreen temperate conifer,Low RDI,58
0.6452451,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,58
0.57364404,RDI,No recruitement,deciduous temperate broadleaved,high RDI,58
0.75479054,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,58
25.97945,BA,No recruitement,evergreen temperate conifer,Low RDI,58
25.47047,BA,No recruitement,evergreen temperate conifer,high RDI,58
25.820312,BA,Recruitement,evergreen temperate conifer,Low RDI,58
17.810287,BA,No recruitement,deciduous temperate broadleaved,Low RDI,58
15.97632,BA,No recruitement,deciduous temperate broadleaved,high RDI,58
19.275795,BA,Recruitement,deciduous temperate broadleaved,Low RDI,58
0.15809406,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,58
0.17211773,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,58
0.15467396,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,58
0.16582866,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,58
0.16877107,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,58
0.14227606,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,58
0.13234183,IND,No recruitement,evergreen temperate conifer,Low RDI,58
0.10946606,IND,No recruitement,evergreen temperate conifer,high RDI,58
0.13741113,IND,Recruitement,evergreen temperate conifer,Low RDI,58
0.08245939,IND,No recruitement,deciduous temperate broadleaved,Low RDI,58
0.07140878,IND,No recruitement,deciduous temperate broadleaved,high RDI,58
0.12123776,IND,Recruitement,deciduous temperate broadleaved,Low RDI,58
0.55601233,RDI,No recruitement,evergreen temperate conifer,Low RDI,59
0.53351605,RDI,No recruitement,evergreen temperate conifer,high RDI,59
0.55446607,RDI,Recruitement,evergreen temperate conifer,Low RDI,59
0.66281915,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,59
0.5912026,RDI,No recruitement,deciduous temperate broadleaved,high RDI,59
0.77112085,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,59
26.687283,BA,No recruitement,evergreen temperate conifer,Low RDI,59
26.182112,BA,No recruitement,evergreen temperate conifer,high RDI,59
26.515873,BA,Recruitement,evergreen temperate conifer,Low RDI,59
18.437798,BA,No recruitement,deciduous temperate broadleaved,Low RDI,59
16.640368,BA,No recruitement,deciduous temperate broadleaved,high RDI,59
19.84317,BA,Recruitement,deciduous temperate broadleaved,Low RDI,59
0.15954138,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,59
0.17462243,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,59
0.15686,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,59
0.16838254,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,59
0.17233035,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,59
0.1444276,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,59
0.1334926,IND,No recruitement,evergreen temperate conifer,Low RDI,59
0.10932015,IND,No recruitement,evergreen temperate conifer,high RDI,59
0.13714695,IND,Recruitement,evergreen temperate conifer,Low RDI,59
0.082794994,IND,No recruitement,deciduous temperate broadleaved,Low RDI,59
0.07133809,IND,No recruitement,deciduous temperate broadleaved,high RDI,59
0.12111773,IND,Recruitement,deciduous temperate broadleaved,Low RDI,59
0.5693662,RDI,No recruitement,evergreen temperate conifer,Low RDI,60
0.5456984,RDI,No recruitement,evergreen temperate conifer,high RDI,60
0.46117902,RDI,Recruitement,evergreen temperate conifer,Low RDI,60
0.6791878,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,60
0.6058963,RDI,No recruitement,deciduous temperate broadleaved,high RDI,60
0.7883367,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,60
27.386864,BA,No recruitement,evergreen temperate conifer,Low RDI,60
26.869804,BA,No recruitement,evergreen temperate conifer,high RDI,60
22.362385,BA,Recruitement,evergreen temperate conifer,Low RDI,60
19.02478,BA,No recruitement,deciduous temperate broadleaved,Low RDI,60
17.202469,BA,No recruitement,deciduous temperate broadleaved,high RDI,60
20.446075,BA,Recruitement,deciduous temperate broadleaved,Low RDI,60
0.16093965,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,60
0.17702079,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,60
0.1662953,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,60
0.17070663,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,60
0.17530556,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,60
0.1466765,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,60
0.13462208,IND,No recruitement,evergreen temperate conifer,Low RDI,60
0.1091724,IND,No recruitement,evergreen temperate conifer,high RDI,60
0.1029542,IND,Recruitement,evergreen temperate conifer,Low RDI,60
0.083122045,IND,No recruitement,deciduous temperate broadleaved,Low RDI,60
0.0712675,IND,No recruitement,deciduous temperate broadleaved,high RDI,60
0.12099831,IND,Recruitement,deciduous temperate broadleaved,Low RDI,60
0.5826639,RDI,No recruitement,evergreen temperate conifer,Low RDI,61
0.5576069,RDI,No recruitement,evergreen temperate conifer,high RDI,61
0.4755287,RDI,Recruitement,evergreen temperate conifer,Low RDI,61
0.69629264,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.62054473,RDI,No recruitement,deciduous temperate broadleaved,high RDI,61
0.8046358,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,61
28.08488,BA,No recruitement,evergreen temperate conifer,Low RDI,61
27.544546,BA,No recruitement,evergreen temperate conifer,high RDI,61
23.161142,BA,Recruitement,evergreen temperate conifer,Low RDI,61
19.658813,BA,No recruitement,deciduous temperate broadleaved,Low RDI,61
17.768097,BA,No recruitement,deciduous temperate broadleaved,high RDI,61
21.021381,BA,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.16230957,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,61
0.17935275,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,61
0.16933902,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,61
0.17317751,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.17825061,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,61
0.14880067,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.1357329,IND,No recruitement,evergreen temperate conifer,Low RDI,61
0.10902283,IND,No recruitement,evergreen temperate conifer,high RDI,61
0.10283288,IND,Recruitement,evergreen temperate conifer,Low RDI,61
0.08340678,IND,No recruitement,deciduous temperate broadleaved,Low RDI,61
0.0711976,IND,No recruitement,deciduous temperate broadleaved,high RDI,61
0.12087866,IND,Recruitement,deciduous temperate broadleaved,Low RDI,61
0.59541214,RDI,No recruitement,evergreen temperate conifer,Low RDI,62
0.56928277,RDI,No recruitement,evergreen temperate conifer,high RDI,62
0.48994964,RDI,Recruitement,evergreen temperate conifer,Low RDI,62
0.56146467,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.6373681,RDI,No recruitement,deciduous temperate broadleaved,high RDI,62
0.8213868,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,62
28.773623,BA,No recruitement,evergreen temperate conifer,Low RDI,62
28.208483,BA,No recruitement,evergreen temperate conifer,high RDI,62
23.967537,BA,Recruitement,evergreen temperate conifer,Low RDI,62
15.991111,BA,No recruitement,deciduous temperate broadleaved,Low RDI,62
18.422714,BA,No recruitement,deciduous temperate broadleaved,high RDI,62
21.634836,BA,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.16365828,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,62
0.1816278,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,62
0.17236535,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,62
0.17638789,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.18159467,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,62
0.15102936,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.13671504,IND,No recruitement,evergreen temperate conifer,Low RDI,62
0.10887146,IND,No recruitement,evergreen temperate conifer,high RDI,62
0.102709785,IND,Recruitement,evergreen temperate conifer,Low RDI,62
0.06543665,IND,No recruitement,deciduous temperate broadleaved,Low RDI,62
0.0711271,IND,No recruitement,deciduous temperate broadleaved,high RDI,62
0.12068714,IND,Recruitement,deciduous temperate broadleaved,Low RDI,62
0.4798033,RDI,No recruitement,evergreen temperate conifer,Low RDI,63
0.58068204,RDI,No recruitement,evergreen temperate conifer,high RDI,63
0.5038303,RDI,Recruitement,evergreen temperate conifer,Low RDI,63
0.5824463,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.6532871,RDI,No recruitement,deciduous temperate broadleaved,high RDI,63
0.66103655,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,63
23.572206,BA,No recruitement,evergreen temperate conifer,Low RDI,63
28.858976,BA,No recruitement,evergreen temperate conifer,high RDI,63
24.74732,BA,Recruitement,evergreen temperate conifer,Low RDI,63
16.7683,BA,No recruitement,deciduous temperate broadleaved,Low RDI,63
19.04825,BA,No recruitement,deciduous temperate broadleaved,high RDI,63
17.592236,BA,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.17541368,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,63
0.18383954,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,63
0.17525393,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,63
0.18016496,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.18474293,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,63
0.15431261,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.09753711,IND,No recruitement,evergreen temperate conifer,Low RDI,63
0.108718306,IND,No recruitement,evergreen temperate conifer,high RDI,63
0.102584936,IND,Recruitement,evergreen temperate conifer,Low RDI,63
0.06576831,IND,No recruitement,deciduous temperate broadleaved,Low RDI,63
0.07105714,IND,No recruitement,deciduous temperate broadleaved,high RDI,63
0.09405659,IND,Recruitement,deciduous temperate broadleaved,Low RDI,63
0.49516323,RDI,No recruitement,evergreen temperate conifer,Low RDI,64
0.5918321,RDI,No recruitement,evergreen temperate conifer,high RDI,64
0.5171272,RDI,Recruitement,evergreen temperate conifer,Low RDI,64
0.6000325,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.667616,RDI,No recruitement,deciduous temperate broadleaved,high RDI,64
0.6814534,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,64
24.372314,BA,No recruitement,evergreen temperate conifer,Low RDI,64
29.497414,BA,No recruitement,evergreen temperate conifer,high RDI,64
25.497614,BA,Recruitement,evergreen temperate conifer,Low RDI,64
17.421606,BA,No recruitement,deciduous temperate broadleaved,Low RDI,64
19.616564,BA,No recruitement,deciduous temperate broadleaved,high RDI,64
18.330051,BA,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.17675292,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,64
0.18599468,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,64
0.17800103,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,64
0.1832104,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.18757316,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,64
0.1575937,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.09932517,IND,No recruitement,evergreen temperate conifer,Low RDI,64
0.10856339,IND,No recruitement,evergreen temperate conifer,high RDI,64
0.10245844,IND,Recruitement,evergreen temperate conifer,Low RDI,64
0.06608121,IND,No recruitement,deciduous temperate broadleaved,Low RDI,64
0.07098691,IND,No recruitement,deciduous temperate broadleaved,high RDI,64
0.09396471,IND,Recruitement,deciduous temperate broadleaved,Low RDI,64
0.5105711,RDI,No recruitement,evergreen temperate conifer,Low RDI,65
0.6027365,RDI,No recruitement,evergreen temperate conifer,high RDI,65
0.5299086,RDI,Recruitement,evergreen temperate conifer,Low RDI,65
0.6154898,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.6825879,RDI,No recruitement,deciduous temperate broadleaved,high RDI,65
0.69796175,RDI,Recruitement,deciduous temperate broadleaved,Low RDI,65
25.179577,BA,No recruitement,evergreen temperate conifer,Low RDI,65
30.123857,BA,No recruitement,evergreen temperate conifer,high RDI,65
26.221844,BA,Recruitement,evergreen temperate conifer,Low RDI,65
17.996893,BA,No recruitement,deciduous temperate broadleaved,Low RDI,65
20.215227,BA,No recruitement,deciduous temperate broadleaved,high RDI,65
18.933516,BA,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.17815728,DIAMETER,No recruitement,evergreen temperate conifer,Low RDI,65
0.18809521,DIAMETER,No recruitement,evergreen temperate conifer,high RDI,65
0.18062457,DIAMETER,Recruitement,evergreen temperate conifer,Low RDI,65
0.18577749,DIAMETER,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.19050552,DIAMETER,No recruitement,deciduous temperate broadleaved,high RDI,65
0.16024894,DIAMETER,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.10100399,IND,No recruitement,evergreen temperate conifer,Low RDI,65
0.10840673,IND,No recruitement,evergreen temperate conifer,high RDI,65
0.10233035,IND,Recruitement,evergreen temperate conifer,Low RDI,65
0.0663906,IND,No recruitement,deciduous temperate broadleaved,Low RDI,65
0.07091734,IND,No recruitement,deciduous temperate broadleaved,high RDI,65
0.09387187,IND,Recruitement,deciduous temperate broadleaved,Low RDI,65
0.5255254,RDI,No recruitement,evergreen temperate conifer,Low RDI,66
0.6134989,RDI,No recruitement,evergreen temperate conifer,high RDI,66
0.5423515,RDI,Recruitement,evergreen temperate conifer,Low RDI,66
0.63093597,RDI,No recruitement,deciduous temperate broadleaved,Low RDI,66
0.69689244,RDI,No recruitement,deciduous temperate broadleaved,high RDI,66
